,location_type,osmid,location_lat,location_long,tags
1279,node,411858604,37.3159232,-121.9359427,parking
1280,node,411866126,37.3114521,-121.933699,parking
1281,node,411874739,37.3124106,-121.9363703,parking
1282,node,411878853,37.3097629,-121.9389101,parking
1283,node,411895739,37.3501647,-121.9347093,parking
1284,node,412330120,37.4026894,-122.1285056,school
1285,node,412330512,37.4428472,-122.1606879,bicycle_parking
1286,node,412330513,37.4431303,-122.1606811,bicycle_parking
1287,node,412330514,37.444348,-122.1630761,bicycle_parking
1288,node,412330515,37.4423245,-122.1571751,bicycle_parking
1289,node,412330516,37.4380809,-122.1587002,bicycle_parking
1290,node,412330517,37.4382104,-122.1587783,cafe
1291,node,412330518,37.4379622,-122.1592646,bicycle_parking
1292,node,412330520,37.4377783,-122.1599034,bicycle_parking
1293,node,416129806,37.3936973,-121.9468543,bank
1294,node,416180778,37.289945,-121.9934329,bank
1295,node,416183114,37.2885315,-121.9898538,cinema
1296,node,416183850,37.2901635,-121.9924544,fast_food
1297,node,416183851,37.2907234,-121.9918364,fast_food
1298,node,416183900,37.2903547,-121.991133,restaurant
1299,node,416183907,37.2900816,-121.9907721,fast_food
1300,node,416183908,37.2899382,-121.990635,restaurant
1301,node,416183982,37.2898221,-121.99048,restaurant
1302,node,416184593,37.2942537,-121.9761895,fuel
1303,node,416184594,37.29424,-121.97552,restaurant
1304,node,416184595,37.2945483,-121.9657264,fuel
1305,node,416520274,37.3881517,-121.9821835,fast_food
1306,node,417271077,37.4544075,-122.179675,library
1307,node,417273106,37.4565538,-122.1685853,doctors
1308,node,417273595,37.4702616,-122.1500888,Unlisted
1309,node,417274519,37.468634,-122.1287671,school
1310,node,417277855,37.4020281,-122.0788805,fast_food
1311,node,417280187,37.3459112,-121.9844966,school
1312,node,417467462,37.3941554,-121.9452101,restaurant
1313,node,417969460,37.2274582,-121.7525424,parking
1314,node,417969896,37.2341496,-121.7620423,telephone
1315,node,417972356,37.2481944,-121.7721114,parking
1316,node,417978191,37.2678291,-121.7948682,parking
1317,node,417987395,37.2662676,-121.815286,school
1318,node,417988589,37.2534024,-121.7962033,parking
1319,node,417989454,37.2314209,-121.7891041,school
1320,node,418106831,37.4658036,-122.1329602,place_of_worship
1321,node,418107064,37.4642098,-122.1306177,school
1322,node,418107452,37.4597398,-122.1365742,parking
1323,node,418107605,37.461116,-122.1367973,parking
1324,node,418215002,37.4585264,-122.1419422,parking
1325,node,418215101,37.4661702,-122.1496032,place_of_worship
1326,node,418215713,37.4489952,-122.1599676,bank
1327,node,418813530,37.2377281,-121.7995617,library
1328,node,418814641,37.2391938,-121.8030772,parking
1329,node,418814756,37.2372814,-121.8001096,parking
1330,node,418814872,37.2382567,-121.8000797,parking
1331,node,418815439,37.2374172,-121.8033083,fuel
1332,node,418815982,37.2366158,-121.8017525,fast_food
1333,node,418816544,37.2364383,-121.803248,fuel
1334,node,418816687,37.2366382,-121.8033942,fuel
1335,node,418816869,37.235536,-121.8036577,public_building
1336,node,418817271,37.2360351,-121.803308,fast_food
1337,node,418817547,37.2364936,-121.8049469,fast_food
1338,node,418836013,37.2380033,-121.793517,parking
1339,node,420450982,37.3264018,-122.045651,toilets
1340,node,420452302,37.3354293,-122.0551933,post_box
1341,node,421266793,37.3996869,-121.9955719,trailer_park
1342,node,423737163,37.5057724,-121.8144769,toilets
1343,node,424082798,37.4798431,-122.1577046,parking
1344,node,424239352,37.5112098,-121.827124,toilets
1345,node,425803303,37.3963406,-122.002613,school
1346,node,427140710,37.2723656,-121.903794,community_centre
1347,node,427619449,37.3052178,-121.9239554,school
1348,node,427619480,37.3088566,-121.9238867,school
1349,node,427632631,37.3053169,-121.921776,parking
1350,node,427842748,37.4439797,-122.1827268,post_box
1351,node,427842752,37.4342526,-122.1921325,post_box
1352,node,428208391,37.3891263,-121.9835485,fast_food
1353,node,428208392,37.389093,-121.983424,cafe
1354,node,428750014,37.2933015,-121.9392795,parking
1355,node,429184954,37.2904684,-121.992054,cafe
1356,node,429184956,37.2903796,-121.992139,fast_food
1357,node,429184957,37.2916518,-121.993612,fast_food
1358,node,429185730,37.291875,-121.9967829,fast_food
1359,node,429405897,37.2505583,-121.7997385,parking
1360,node,429405905,37.2506102,-121.7994381,toilets
1361,node,430054882,37.377675,-122.1478137,toilets
1362,node,431721271,37.3534944,-121.9376321,parking
1363,node,431891103,37.2501312,-121.8301685,pharmacy
1364,node,431891132,37.2508113,-121.830459,fuel
1365,node,431936990,37.2505672,-121.8313791,bank
1366,node,431936994,37.2510277,-121.8319113,fast_food
1367,node,431936999,37.2509844,-121.8313501,fuel
1368,node,431937006,37.2529095,-121.8322291,car_wash
1369,node,431942541,37.2492909,-121.8311225,restaurant
1370,node,432027013,37.2669614,-121.832196,fast_food
1371,node,432027014,37.2664309,-121.8317698,fuel
1372,node,432027026,37.266418,-121.8341038,bank
1373,node,432513560,37.2294632,-121.7566209,parking
1374,node,432582393,37.2251101,-121.769585,parking
1375,node,432615552,37.2195202,-121.7760414,parking
1376,node,432635595,37.2213761,-121.7764315,parking
1377,node,433474053,37.2824156,-121.9976112,school
1378,node,433484326,37.2950347,-122.0912731,parking
1379,node,433548487,37.261061,-122.1323246,fire_station
1380,node,433563186,37.5042993,-121.9089069,parking
1381,node,433566460,37.3900939,-122.0947033,pharmacy
1382,node,433566474,37.3908308,-122.0947122,cafe
1383,node,435102189,37.3126413,-122.1879923,toilets
1384,node,436628327,37.4239446,-122.1958617,fuel
1385,node,436628382,37.4235132,-122.1976892,cafe
1386,node,437320488,37.3372309,-122.0669215,bank
1387,node,437320491,37.3372382,-122.066804,atm
1388,node,437324078,37.3449139,-122.069534,school
1389,node,439200967,37.376337,-122.0300819,cafe
1390,node,439234263,37.3444024,-121.9326545,cafe
1391,node,440304934,37.2438202,-122.0310289,theatre
1392,node,440311355,37.4267732,-122.0808103,theatre
1393,node,440916817,37.2347615,-121.974618,parking
1394,node,440982897,37.2297952,-121.9660802,school
1395,node,440982979,37.2520574,-121.9532499,parking
1396,node,440983075,37.2444157,-121.9479698,hospital
1397,node,440983272,37.2433028,-121.9338526,school
1398,node,440997115,37.246936,-121.913164,school
1399,node,440997715,37.2433947,-121.9225564,school
1400,node,440997882,37.2410797,-121.9274101,school
1401,node,441004049,37.2543287,-121.9314339,school
1402,node,441006414,37.2289187,-121.8810185,school
1403,node,441007059,37.2279067,-121.8780106,place_of_worship
1404,node,441024839,37.2672525,-121.92179,school
1405,node,441029474,37.236218,-121.9735667,parking
1406,node,441029715,37.2362807,-121.9711278,parking
1407,node,441029721,37.2379523,-121.9710017,parking
1408,node,441032680,37.2458238,-121.9380137,grave_yard
1409,node,441287265,37.2316542,-121.9675255,school
1410,node,441771227,37.2393894,-121.9155552,school
1411,node,441771309,37.2360408,-121.9033076,school
1412,node,441771535,37.2376528,-121.8995218,school
1413,node,441771631,37.2399269,-121.8924312,library
1414,node,441807731,37.288848,-121.8256304,school
1415,node,441808754,37.2932043,-121.832741,school
1416,node,441813895,37.298225,-121.8392902,parking
1417,node,441848529,37.3055763,-121.8507141,clinic
1418,node,441986670,37.4325903,-122.0881664,restaurant
1419,node,441987917,37.2697652,-121.8680565,school
1420,node,441988334,37.2462978,-121.8117364,school
1421,node,441988561,37.2328051,-121.8136545,school
1422,node,441989773,37.2347987,-121.7939451,parking
1423,node,442146311,37.2859592,-121.8220811,school
1424,node,442147653,37.2833239,-121.8312243,school
1425,node,442148944,37.2744515,-121.8221424,school
1426,node,443015296,37.42511,-122.0698795,parking
1427,node,443015302,37.4283904,-122.0723311,parking
1428,node,443015310,37.4256147,-122.0713955,parking
1429,node,443023681,37.3720276,-121.9631428,parking
1430,node,443188642,37.3736255,-121.96134,parking
1431,node,444497129,37.3773613,-121.9994944,parking
1432,node,444498966,37.3701134,-122.0250579,school
1433,node,444499880,37.3690516,-122.0256089,school
1434,node,444502743,37.3453012,-121.9743073,school
1435,node,444504026,37.3451877,-121.9731137,public_building
1436,node,444504696,37.3338326,-121.9783243,school
1437,node,444504857,37.3294919,-121.9808101,school
1438,node,444505842,37.3143053,-121.9708353,school
1439,node,444517163,37.3649394,-121.8565239,parking
1440,node,444667930,37.3539316,-121.9564909,parking
1441,node,444668029,37.3528864,-121.9588203,bank
1442,node,444668135,37.3528647,-121.9676474,restaurant
1443,node,444668191,37.352782,-121.9652493,restaurant
1444,node,444668417,37.3551556,-121.9539724,townhall
1445,node,444668445,37.3543711,-121.9544052,public_building
1446,node,444668457,37.3589885,-121.9593744,school
1447,node,444668562,37.3555338,-121.9565631,parking
1448,node,444668563,37.3555363,-121.9558611,place_of_worship
1449,node,444678432,37.3527225,-121.9909009,car_wash
1450,node,444678606,37.3530076,-121.9954193,restaurant
1451,node,444679003,37.3528215,-121.999627,bank
1452,node,444679044,37.3527477,-122.0046448,fast_food
1453,node,444679798,37.3531235,-122.0053371,social_facility
1454,node,444690014,37.3240605,-121.9135752,pharmacy
1455,node,444690732,37.3178301,-121.9087308,clinic
1456,node,444694034,37.3070315,-121.9013435,parking
1457,node,444694200,37.3031566,-121.8982933,school
1458,node,444927539,37.340125,-121.9274396,parking
1459,node,444927582,37.3390623,-121.9215528,place_of_worship
1460,node,444928036,37.3364974,-121.9220579,place_of_worship
1461,node,444937863,37.3253227,-121.9268021,school
1462,node,444938485,37.32682,-121.9267069,school
1463,node,444947096,37.2954893,-121.96621,school
1464,node,444954348,37.2938883,-121.9144548,pharmacy
1465,node,444955844,37.2900342,-121.9120149,post_office
1466,node,444956708,37.2885967,-121.9072251,school
1467,node,444957304,37.2913163,-121.9011021,school
1468,node,444958246,37.2905469,-121.8897152,school
1469,node,444992531,37.352142,-121.9758168,doctors
1470,node,445078352,37.3298905,-121.886053,parking
1471,node,445217042,37.293804,-121.9399171,fuel
1472,node,445218047,37.2946985,-121.9626708,fast_food
1473,node,445234774,37.294421,-121.9760544,restaurant
1474,node,445236707,37.2955681,-121.9590256,school
1475,node,445294421,37.3159105,-121.8739724,fast_food
1476,node,445299504,37.3393621,-121.8398342,school
1477,node,445300781,37.340942,-121.8409087,pharmacy
1478,node,445303156,37.3503403,-121.8307932,school
1479,node,445344254,37.3426644,-121.9769859,Unlisted
1480,node,445344266,37.3431717,-121.9771205,parking
1481,node,445344287,37.3402391,-121.9740191,library
1482,node,445344315,37.3410492,-121.9732754,parking
1483,node,445580157,37.3394123,-121.9756537,school
1484,node,445604340,37.3328767,-121.9615814,school
1485,node,445617507,37.3881383,-121.9662378,parking
1486,node,445618686,37.386586,-121.9620076,parking
1487,node,445619744,37.3848835,-121.9645822,parking
1488,node,445625688,37.3793685,-121.9525142,place_of_worship
1489,node,445632131,37.3879834,-121.9466712,school
1490,node,445965882,37.3815543,-122.1120293,parking
1491,node,445966018,37.3818442,-122.1123405,police
1492,node,445966043,37.3804103,-122.1123757,theatre
1493,node,446297635,37.3624596,-121.9142077,school
1494,node,446298146,37.3649896,-121.9135644,parking
1495,node,446298985,37.363976,-121.9152247,parking
1496,node,446759495,37.2473525,-121.8840802,school
1497,node,446760193,37.2453904,-121.9073803,place_of_worship
1498,node,446760201,37.2441641,-121.903667,school
1499,node,447115767,37.2480584,-121.8042116,clinic
1500,node,447119846,37.2408479,-121.7970747,school
1501,node,447134718,37.2335374,-121.825575,school
1502,node,447188328,37.226633,-121.8029397,place_of_worship
1503,node,447206996,37.2501297,-121.9091948,parking
1504,node,447567502,37.2559242,-121.852585,school
1505,node,447570617,37.2827745,-121.8407527,cinema
1506,node,447574912,37.2581189,-121.8371956,school
1507,node,447591549,37.2536563,-121.9495322,clinic
1508,node,447591550,37.2537194,-121.9517134,clinic
1509,node,447595217,37.2396525,-121.9402832,school
1510,node,447596751,37.287924,-121.8320013,school
1511,node,447884073,37.4942962,-121.9472779,parking
1512,node,447925988,37.3976456,-122.0105296,trailer_park
1513,node,447927252,37.392041,-121.9942579,restaurant
1514,node,447934439,37.3864484,-121.9929429,bank
1515,node,447936090,37.3871918,-121.9964963,fuel
1516,node,447936332,37.3864731,-121.9967957,college
1517,node,448101450,37.276479,-121.8668881,school
1518,node,448102408,37.2607674,-121.8639146,kindergarten
1519,node,448104449,37.2695782,-121.8842505,school
1520,node,448104498,37.2725114,-121.8801759,parking
1521,node,448105052,37.2564611,-121.8892659,school
1522,node,448124736,37.4333539,-121.8773153,school
1523,node,448124853,37.4286307,-121.8795983,school
1524,node,448124886,37.4276941,-121.8760878,school
1525,node,448125064,37.4237246,-121.8738175,school
1526,node,448755029,37.2847425,-121.8771175,school
1527,node,449401462,37.4244459,-122.1357939,parking
1528,node,449436768,37.4150435,-122.1041629,school
1529,node,450091153,37.3374644,-121.9959644,hospital
1530,node,450100235,37.3435095,-122.0024097,school
1531,node,450106242,37.3485351,-122.0053071,school
1532,node,450123444,37.3646779,-122.0174499,school
1533,node,450126246,37.3968339,-121.9896135,school
1534,node,450126447,37.3965558,-121.9960063,parking
1535,node,450126633,37.400223,-122.0082523,trailer_park
1536,node,450173154,37.3750807,-121.8608529,toilets
1537,node,450176817,37.3339688,-121.8120722,parking
1538,node,450206372,37.2942411,-121.8899001,parking
1539,node,450220036,37.3152945,-121.8495425,school
1540,node,450514261,37.3955883,-122.1050589,post_box
1541,node,450514338,37.3935153,-122.0984499,post_box
1542,node,450514477,37.3891441,-122.1010162,post_box
1543,node,450878926,37.2603271,-121.9360618,school
1544,node,450879552,37.2602853,-121.9452132,school
1545,node,450922634,37.2560866,-121.9519268,parking
1546,node,450932703,37.2657697,-121.9474313,parking
1547,node,450938385,37.2661795,-121.9421441,parking
1548,node,450940228,37.2716532,-121.9226205,school
1549,node,450940234,37.2751313,-121.9246276,place_of_worship
1550,node,450941866,37.2782941,-121.9233646,school
1551,node,451023466,37.2724118,-121.9896568,school
1552,node,451151925,37.2715303,-122.0144342,school
1553,node,451153462,37.2681868,-122.0192609,school
1554,node,451158718,37.277669,-122.0260277,school
1555,node,451172775,37.3215379,-122.0413421,school
1556,node,451178745,37.3322337,-122.0458829,school
1557,node,451354312,37.3776917,-121.959887,place_of_worship
1558,node,451615679,37.3247719,-121.7820028,school
1559,node,451616824,37.3104387,-121.7788605,school
1560,node,451616877,37.3026947,-121.7801755,school
1561,node,451617032,37.3026072,-121.7693177,university
1562,node,451617287,37.2996871,-121.7607326,parking
1563,node,451617295,37.3004625,-121.7658497,parking
1564,node,451617435,37.3021057,-121.7661614,parking
1565,node,451617741,37.3011882,-121.7716344,university
1566,node,452084666,37.3728505,-121.9763134,bank
1567,node,452378015,37.3271754,-121.7641467,place_of_worship
1568,node,452547595,37.2763055,-121.9829847,school
1569,node,452548361,37.2779446,-121.9640762,school
1570,node,452552792,37.2932159,-121.9792627,school
1571,node,452553607,37.2879627,-121.9869051,school
1572,node,452556244,37.2885449,-121.9705352,school
1573,node,452556756,37.2834164,-121.9791697,school
1574,node,452568752,37.4450744,-122.1615566,restaurant
1575,node,452571840,37.3457554,-121.992376,fire_station
1576,node,452575014,37.3397678,-121.9772979,parking
1577,node,452701671,37.3006543,-121.8105466,school
1578,node,452798382,37.405017,-121.9628581,school
1579,node,452818545,37.328244,-121.883967,theatre
1580,node,452828731,37.3160562,-121.9061336,parking
1581,node,452866875,37.3989011,-122.1133952,post_box
1582,node,453951600,37.3790029,-122.1174047,restaurant
1583,node,453951616,37.3780238,-122.1176127,restaurant
1584,node,453951630,37.3781834,-122.1167225,restaurant
1585,node,454732633,37.2687268,-121.9436987,parking
1586,node,454733111,37.265452,-121.9424945,parking
1587,node,454733141,37.2662238,-121.9414474,parking
1588,node,454733724,37.2651818,-121.9384435,school
1589,node,454734147,37.265731,-121.9316073,parking
1590,node,454742940,37.3336583,-121.851958,place_of_worship
1591,node,454747166,37.3173596,-121.8246091,school
1592,node,454875733,37.3218647,-121.8870338,college
1593,node,454875761,37.3206714,-121.8834075,school
1594,node,454879116,37.3173473,-121.8851122,school
1595,node,454888931,37.2839611,-121.9000581,school
1596,node,454889035,37.2839195,-121.9039455,parking
1597,node,455759500,37.3074733,-121.7900262,school
1598,node,455774693,37.2978835,-121.7868473,school
1599,node,455855150,37.2289403,-121.8984167,school
1600,node,455864058,37.2339135,-121.9194694,school
1601,node,455904037,37.2635771,-121.9570787,post_office
1602,node,455909870,37.2886885,-121.8874688,restaurant
1603,node,456117679,37.3015007,-121.9480507,school
1604,node,456147518,37.3011827,-121.9659384,place_of_worship
1605,node,456154242,37.2984891,-121.992101,school
1606,node,456165326,37.3157476,-121.992304,school
1607,node,456165594,37.3133795,-121.995397,school
1608,node,456169285,37.3102167,-121.9913853,school
1609,node,456175078,37.2928392,-122.0032259,school
1610,node,456181379,37.3034749,-121.9995637,school
1611,node,456197806,37.2900998,-121.8399048,school
1612,node,456354129,37.4185503,-121.9670749,trailer_park
1613,node,456355248,37.4179615,-121.945751,parking
1614,node,456361819,37.3076444,-121.8243841,school
1615,node,456372132,37.3294719,-121.83028,school
1616,node,456372631,37.3354291,-121.8279059,school
1617,node,456372887,37.3373373,-121.8313071,school
1618,node,456373020,37.3399136,-121.838495,school
1619,node,456373272,37.3451653,-121.8309834,school
1620,node,456373355,37.3153876,-122.1884094,parking
1621,node,456373356,37.3270256,-122.1686459,drinking_water
1622,node,456373357,37.3629358,-122.1725134,drinking_water
1623,node,456373359,37.3256264,-122.1723452,drinking_water
1624,node,456377732,37.3152676,-122.1886325,toilets
1625,node,456510327,37.3476418,-121.8021797,school
1626,node,456510476,37.3479267,-121.8022606,school
1627,node,456510566,37.3525822,-121.8036555,school
1628,node,456510781,37.3563314,-121.8113606,school
1629,node,456656808,37.3520588,-121.8423058,school
1630,node,456981256,37.32779,-121.8889408,parking
1631,node,456982723,37.3400889,-121.8990761,parking
1632,node,456995458,37.3326329,-121.943635,school
1633,node,457177382,37.3869914,-122.1737339,drinking_water
1634,node,457280925,37.3018254,-121.8855834,school
1635,node,457281147,37.3922413,-122.0099242,school
1636,node,457305613,37.4029334,-122.193075,fuel
1637,node,457716487,37.2665748,-121.8323425,fast_food
1638,node,457722364,37.3295368,-121.8470528,school
1639,node,458236346,37.3103231,-121.9000037,school
1640,node,458237257,37.3018812,-121.9033326,place_of_worship
1641,node,458407179,37.3313148,-121.8405285,school
1642,node,458666417,37.4529058,-122.1820085,restaurant
1643,node,458680011,37.4522677,-122.1838124,restaurant
1644,node,458683736,37.4512727,-122.1850256,cafe
1645,node,458893949,37.3495917,-121.8249776,school
1646,node,459379341,37.3739373,-121.8737261,fuel
1647,node,459379610,37.3745785,-121.8730566,fuel
1648,node,459379984,37.3722457,-121.8739407,restaurant
1649,node,459380662,37.3732006,-121.8730137,cafe
1650,node,459381575,37.3724913,-121.8736145,restaurant
1651,node,459382303,37.372423,-121.8730137,fast_food
1652,node,459382310,37.3728459,-121.8733141,restaurant
1653,node,459384549,37.3866611,-121.8613139,fuel
1654,node,459384683,37.3861032,-121.8621027,fast_food
1655,node,459384735,37.3873081,-121.860383,fast_food
1656,node,459384790,37.3855114,-121.8613064,restaurant
1657,node,459385802,37.3695588,-121.8430681,fuel
1658,node,459385814,37.3702295,-121.8437814,fuel
1659,node,459386148,37.3617671,-121.8356635,fast_food
1660,node,459386252,37.3626586,-121.834236,fast_food
1661,node,459387514,37.350808,-121.8275754,fuel
1662,node,459388400,37.3508882,-121.8263274,fuel
1663,node,459413227,37.3238237,-122.0434776,parking
1664,node,459427093,37.313762,-122.0527328,school
1665,node,459427468,37.3264789,-122.0197453,school
1666,node,459427480,37.3115334,-122.0129575,school
1667,node,459427552,37.3219969,-122.0104587,school
1668,node,459433262,37.3417397,-121.8170102,school
1669,node,459449883,37.3453187,-121.8150641,school
1670,node,459816983,37.2218348,-121.8793196,school
1671,node,459825243,37.2609562,-121.9112798,school
1672,node,459958796,37.2658772,-121.9313654,school
1673,node,459959316,37.265581,-121.932275,Unlisted
1674,node,459976860,37.2672464,-121.9415877,parking
1675,node,459982373,37.3047628,-121.9609946,school
1676,node,459984765,37.3027109,-121.9703128,school
1677,node,459985175,37.2978609,-121.9847269,parking
1678,node,459985768,37.2850025,-121.9868618,school
1679,node,460289181,37.3412716,-122.0180676,post_box
1680,node,460289183,37.3413776,-122.0136029,post_box
1681,node,460289213,37.3429267,-122.0056892,parking
1682,node,460908752,37.2957257,-121.9215495,parking
1683,node,461059205,37.3491045,-121.8466407,school
1684,node,461059217,37.3479969,-121.8426876,school
1685,node,461389713,37.2305039,-122.0955265,parking
1686,node,461409567,37.2416594,-122.1062839,parking
1687,node,461525974,37.2307248,-122.0959168,toilets
1688,node,461528046,37.2355019,-122.1187855,drinking_water
1689,node,461529067,37.3522011,-122.1380637,parking
1690,node,461530919,37.3857257,-122.1105939,parking
1691,node,461588301,37.3185613,-121.8496901,bench
1692,node,461671353,37.2571415,-121.8989472,pharmacy
1693,node,461674848,37.2595325,-121.8906817,fuel
1694,node,461674858,37.2552697,-121.897737,fuel
1695,node,461674860,37.2557752,-121.8969388,restaurant
1696,node,461674864,37.2570595,-121.8977113,restaurant
1697,node,461674892,37.2636009,-121.8786043,pharmacy
1698,node,461916114,37.3196857,-121.7882034,school
1699,node,461918771,37.3876864,-121.9925908,restaurant
1700,node,462082015,37.3281639,-121.9327681,clinic
1701,node,462082027,37.3279454,-121.9345742,parking
1702,node,462082546,37.3272614,-121.940187,hospital
1703,node,462082630,37.3286004,-121.9366762,clinic
1704,node,462082670,37.3282205,-121.9402879,parking
1705,node,462084549,37.3257077,-122.0077002,parking
1706,node,462085023,37.3263599,-122.0137638,parking
1707,node,462086225,37.3960311,-122.0598841,school
1708,node,462086314,37.3937094,-122.0624899,school
1709,node,462092788,37.3156409,-122.0076357,school
1710,node,462096697,37.3122804,-121.9847112,school
1711,node,462097062,37.3134204,-121.974537,school
1712,node,462098946,37.3547742,-121.9456693,parking
1713,node,462100310,37.346945,-121.9389172,parking
1714,node,462100990,37.3417637,-121.9402243,school
1715,node,462147139,37.2932225,-122.0584838,bench
1716,node,462288627,37.4464748,-122.1595388,parking
1717,node,462290991,37.4464787,-122.1623116,parking
1718,node,462351201,37.3492092,-121.9321893,parking
1719,node,462351629,37.3480081,-121.9299887,parking
1720,node,462353395,37.3521216,-121.9358894,parking
1721,node,462355177,37.3521886,-121.9347026,parking
1722,node,462355231,37.3549956,-121.9403288,police
1723,node,462479994,37.4382957,-122.1584468,cafe
1724,node,462480025,37.438945,-122.1588623,cafe
1725,node,462851028,37.2549565,-121.8645653,veterinary
1726,node,462868117,37.2576551,-121.8574871,parking
1727,node,462885580,37.2627512,-121.864508,place_of_worship
1728,node,462895603,37.2569692,-121.8594891,parking
1729,node,462897782,37.2594467,-121.8565334,parking
1730,node,462937569,37.2846902,-121.9594653,school
1731,node,462939389,37.2869237,-121.9597415,place_of_worship
1732,node,462962969,37.2649407,-122.0191842,school
1733,node,462972728,37.2881665,-122.0231553,school
1734,node,463172375,37.3165963,-121.9328874,parking
1735,node,464188564,37.3595287,-121.9936778,school
1736,node,464732954,37.374072,-122.0776712,social_facility
1737,node,464739384,37.3809892,-122.0859093,school
1738,node,464804696,37.2591845,-122.0314805,fire_station
1739,node,465188639,37.3054787,-121.8119701,restaurant
1740,node,465188765,37.3077852,-121.8110686,parking
1741,node,465188994,37.3110242,-121.8091992,fast_food
1742,node,465189002,37.3108068,-121.8097024,cafe
1743,node,465189127,37.3095227,-121.8094162,bank
1744,node,465189786,37.3228877,-121.7812727,parking
1745,node,465189802,37.324829,-121.7811698,parking
1746,node,465193588,37.3330691,-121.8929291,parking
1747,node,465193595,37.3325543,-121.8950624,parking
1748,node,465193895,37.330219,-121.8915938,parking
1749,node,465194213,37.3320663,-121.887658,parking
1750,node,465194223,37.3317487,-121.8883486,social_facility
1751,node,465194841,37.3339188,-121.8956587,bank
1752,node,465195110,37.3368116,-121.8963474,parking
1753,node,465195147,37.3379741,-121.8966029,parking
1754,node,465195254,37.3372805,-121.8943819,parking
1755,node,465195438,37.3383535,-121.8899934,parking
1756,node,465195598,37.3382965,-121.8891081,social_facility
1757,node,465196679,37.3361653,-121.8949266,marketplace
1758,node,465196686,37.3368272,-121.8942981,marketplace
1759,node,465196689,37.334576,-121.8935738,restaurant
1760,node,465196790,37.3342007,-121.8930226,parking
1761,node,465196799,37.3331477,-121.8926394,parking
1762,node,465197310,37.3341249,-121.8901247,place_of_worship
1763,node,465197365,37.334826,-121.890767,parking
1764,node,465197375,37.3352816,-121.8906995,arts_centre
1765,node,465197710,37.3379592,-121.8881452,fuel
1766,node,465198013,37.3406381,-121.8892926,social_facility
1767,node,465198355,37.3413072,-121.8925467,clinic
1768,node,465198538,37.3483902,-121.9004907,bank
1769,node,465198568,37.3483945,-121.9013227,parking
1770,node,465198695,37.3476429,-121.9015315,parking
1771,node,465198850,37.3475036,-121.9025779,bank
1772,node,465198922,37.3488107,-121.9029106,bank
1773,node,465198931,37.3482785,-121.9059318,parking
1774,node,465198950,37.3490126,-121.9053012,police
1775,node,465199222,37.3493119,-121.907004,Unlisted
1776,node,465199242,37.3501786,-121.9065237,Unlisted
1777,node,465199276,37.3506144,-121.9072062,courthouse
1778,node,465199423,37.3511371,-121.9064487,prison
1779,node,465199585,37.3521379,-121.9054895,parking
1780,node,465199653,37.3486879,-121.9066614,parking
1781,node,465199822,37.3500545,-121.903848,social_facility
1782,node,465201437,37.3522976,-121.9084481,parking
1783,node,465201440,37.3519708,-121.9070826,parking
1784,node,465202176,37.3544462,-121.9063504,parking
1785,node,465202283,37.3547793,-121.9041985,bank
1786,node,465202299,37.3552609,-121.905521,police
1787,node,465202316,37.3557435,-121.9058982,parking
1788,node,465202530,37.3556317,-121.9048466,fuel
1789,node,465202645,37.3592425,-121.9040932,social_centre
1790,node,465202671,37.3596367,-121.9035325,parking
1791,node,465206632,37.2522855,-121.8762613,restaurant
1792,node,465206638,37.2534437,-121.8761586,restaurant
1793,node,465206691,37.2498632,-121.8778363,fast_food
1794,node,465206745,37.2487541,-121.8783487,place_of_worship
1795,node,465207166,37.2625886,-121.9177935,veterinary
1796,node,465207670,37.2621101,-121.9310102,fast_food
1797,node,465208214,37.3264508,-121.8883808,restaurant
1798,node,465208350,37.32798,-121.8822801,parking
1799,node,465208472,37.3316596,-121.8845496,parking
1800,node,465208543,37.3306286,-121.8842193,parking
1801,node,465208756,37.3327107,-121.8867382,courthouse
1802,node,465209011,37.3368322,-121.8866153,parking
1803,node,465209024,37.3368717,-121.885945,social_facility
1804,node,465209075,37.336386,-121.8852178,social_facility
1805,node,465209306,37.3414242,-121.8626592,restaurant
1806,node,465209326,37.3468112,-121.8684846,social_centre
1807,node,465209787,37.3459128,-121.8713449,training
1808,node,465210243,37.3499599,-121.8630067,school
1809,node,465210316,37.3502624,-121.8666636,music_venue
1810,node,465210335,37.3488491,-121.8652361,fast_food
1811,node,465628404,37.4093092,-121.8701962,school
1812,node,465628436,37.4139957,-121.8735716,school
1813,node,465629017,37.4267264,-121.8710907,place_of_worship
1814,node,465640490,37.4163407,-121.8757182,fuel
1815,node,465640637,37.4166443,-121.8756799,veterinary
1816,node,465640979,37.4171766,-121.8758283,fast_food
1817,node,465641115,37.4175024,-121.8759444,cafe
1818,node,465665380,37.4286734,-121.9097703,restaurant
1819,node,465671722,37.4275857,-121.9212642,fast_food
1820,node,465672242,37.4265337,-121.9210597,restaurant
1821,node,465672390,37.426415,-121.9216916,restaurant
1822,node,465696799,37.3881813,-122.0088713,school
1823,node,466092006,37.3517167,-122.0296199,fast_food
1824,node,466092020,37.3518424,-122.0296334,music_school
1825,node,466092027,37.3511836,-122.0299042,dojo
1826,node,466092039,37.3513219,-122.0313769,restaurant
1827,node,466092045,37.3513052,-122.031975,restaurant
1828,node,466092051,37.3529959,-122.0317657,restaurant
1829,node,466092065,37.3526,-122.03141,fast_food
1830,node,466092097,37.35865,-122.02766,post_box
