,location_type,osmid,location_lat,location_long,tags
2977,node,2053166642,37.7523088,-122.4190911,restaurant
2978,node,2054075808,37.7193691,-122.4396364,parking
2979,node,2054075833,37.7213113,-122.437542,restaurant
2980,node,2054109835,37.7247653,-122.4345486,restaurant
2981,node,2054109848,37.7241479,-122.4353989,bank
2982,node,2054109855,37.7272028,-122.4327193,bar
2983,node,2054109870,37.7244407,-122.4351736,bank
2984,node,2054109883,37.7257793,-122.4338137,restaurant
2985,node,2054109889,37.7239251,-122.4351521,pharmacy
2986,node,2054109906,37.7255163,-122.4343609,bar
2987,node,2054109917,37.7241479,-122.4350019,bank
2988,node,2054109922,37.7265791,-122.4336045,restaurant
2989,node,2054109928,37.7259278,-122.4340792,pharmacy
2990,node,2054109937,37.7240312,-122.4356295,bank
2991,node,2054130283,37.7290442,-122.431338,fuel
2992,node,2054130299,37.7354739,-122.4245037,pub
2993,node,2054130301,37.7301389,-122.4296241,fuel
2994,node,2054149086,37.7424549,-122.4220948,pharmacy
2995,node,2054149090,37.7411013,-122.4225886,restaurant
2996,node,2054150138,37.7279122,-122.4319339,parking
2997,node,2054159777,37.7336055,-122.4336789,parking
2998,node,2054159783,37.7338051,-122.4334332,library
2999,node,2054204312,37.7304306,-122.4287278,parking
3000,node,2055080122,37.7518835,-122.4227237,restaurant
3001,node,2055529990,37.7910653,-122.3931677,post_office
3002,node,2055534986,37.7915807,-122.3930826,restaurant
3003,node,2057396817,37.7137827,-122.4437599,restaurant
3004,node,2057396818,37.7166057,-122.441358,fast_food
3005,node,2057396831,37.716296,-122.4414251,bank
3006,node,2057447435,37.7208003,-122.4375104,fast_food
3007,node,2057447439,37.7184272,-122.4397567,fast_food
3008,node,2057447440,37.7235202,-122.4354263,bank
3009,node,2057494824,37.7122441,-122.4523928,parking
3010,node,2057494844,37.7163179,-122.44172,parking
3011,node,2057534395,37.7067349,-122.4157643,parking
3012,node,2057534433,37.7069556,-122.4144393,fast_food
3013,node,2058910279,37.754359,-122.446461,toilets
3014,node,2059190055,37.7272287,-122.4062296,library
3015,node,2059226311,37.7305665,-122.4053855,parking
3016,node,2059371794,37.7495703,-122.4183784,restaurant
3017,node,2059460413,37.7312502,-122.4054288,parking
3018,node,2059460463,37.7316048,-122.4054538,fire_station
3019,node,2059475710,37.7284992,-122.4043788,parking
3020,node,2059475721,37.7283822,-122.4038073,parking
3021,node,2059517075,37.7302778,-122.4770773,parking
3022,node,2059530664,37.7208228,-122.4385163,parking
3023,node,2059530665,37.7234617,-122.4372196,parking
3024,node,2059530671,37.7238458,-122.4377294,fuel
3025,node,2059532908,37.7132076,-122.444325,parking
3026,node,2059576353,37.7114845,-122.4474039,parking
3027,node,2059587296,37.7075951,-122.4585889,parking
3028,node,2059587298,37.7090784,-122.4527203,fuel
3029,node,2059587301,37.7017954,-122.4621827,post_box
3030,node,2064757149,37.7700739,-122.4485173,post_office
3031,node,2064757151,37.7709843,-122.440227,post_box
3032,node,2064757156,37.7684543,-122.4535696,toilets
3033,node,2064773027,37.7634435,-122.4576836,post_box
3034,node,2064773028,37.7643553,-122.4580256,post_box
3035,node,2069039020,37.7600832,-122.4235378,post_box
3036,node,2069039021,37.76309,-122.4241386,post_box
3037,node,2069104070,37.7552542,-122.4233571,bar
3038,node,2069126134,37.7555188,-122.4185548,post_box
3039,node,2069126194,37.7568974,-122.4190594,bank
3040,node,2069126213,37.7571318,-122.4187264,post_box
3041,node,2069159585,37.7571099,-122.4209868,restaurant
3042,node,2069159603,37.7552076,-122.4207945,restaurant
3043,node,2069658666,37.795295,-122.3952426,bench
3044,node,2069658676,37.7954948,-122.3955626,bench
3045,node,2069658823,37.795356,-122.3950985,bench
3046,node,2071005284,37.7490224,-122.4202077,restaurant
3047,node,2071281619,37.7972827,-122.4076077,parking
3048,node,2071294615,37.7977996,-122.4085039,restaurant
3049,node,2071294629,37.7975505,-122.4082232,restaurant
3050,node,2071294632,37.7973037,-122.4084193,restaurant
3051,node,2071294637,37.7975749,-122.4080609,restaurant
3052,node,2071312165,37.7978697,-122.4081206,restaurant
3053,node,2071312192,37.7984671,-122.40893,restaurant
3054,node,2071312231,37.7978123,-122.4083577,restaurant
3055,node,2071322466,37.7975476,-122.4077121,parking
3056,node,2071647990,37.798354,-122.4460111,restaurant
3057,node,2071647991,37.792141,-122.4100088,bar
3058,node,2072412986,37.7894209,-122.3915258,doctors
3059,node,2072415365,37.783328,-122.3981358,restaurant
3060,node,2072484547,37.7846049,-122.4665365,cafe
3061,node,2072553070,37.7995651,-122.4078094,parking
3062,node,2072581628,37.7986494,-122.4091341,restaurant
3063,node,2072581646,37.7986116,-122.4095275,restaurant
3064,node,2073407313,37.7666043,-122.4189571,school
3065,node,2073423141,37.7657512,-122.4101883,parking
3066,node,2073434733,37.7600664,-122.4136122,parking
3067,node,2073438778,37.759023,-122.4145442,restaurant
3068,node,2073444445,37.7630455,-122.4133615,parking
3069,node,2074158440,37.7755467,-122.49871,bank
3070,node,2074158457,37.7758315,-122.4976094,cafe
3071,node,2074158466,37.7755685,-122.4974828,bank
3072,node,2074158492,37.7822709,-122.482927,cinema
3073,node,2074158497,37.7758261,-122.4976953,restaurant
3074,node,2074158507,37.7755506,-122.4981604,cafe
3075,node,2074591756,37.7992129,-122.4104685,pub
3076,node,2075963148,37.7889509,-122.4113237,parking
3077,node,2076014032,37.7886983,-122.4143915,parking
3078,node,2076014047,37.7887937,-122.4150862,parking
3079,node,2076061730,37.7836495,-122.4367579,school
3080,node,2076227355,37.7160179,-122.4397759,pharmacy
3081,node,2076241562,37.7904887,-122.4347025,cinema
3082,node,2076275080,37.7397344,-122.4665259,cinema
3083,node,2076626144,37.7992915,-122.4428658,pharmacy
3084,node,2076966501,37.8003762,-122.4385496,cinema
3085,node,2077021255,37.7911292,-122.4218249,parking
3086,node,2077030027,37.7897295,-122.4225262,fuel
3087,node,2078246155,37.7913097,-122.4214078,parking
3088,node,2078316107,37.7304362,-122.4467346,place_of_worship
3089,node,2078316113,37.7300093,-122.4487286,school
3090,node,2081940972,37.7907585,-122.4123716,parking
3091,node,2095344770,37.766319,-122.417422,cafe
3092,node,2095835407,37.7232612,-122.4364479,parking
3093,node,2095904877,37.7284575,-122.4288873,social_facility
3094,node,2099595758,37.7248507,-122.4352702,parking
3095,node,2099595766,37.7257528,-122.4341887,restaurant
3096,node,2100203071,37.7235084,-122.4358628,parking
3097,node,2100215597,37.7284533,-122.4317917,parking
3098,node,2101121572,37.7768183,-122.3948866,fast_food
3099,node,2104664377,37.7580454,-122.3882123,post_box
3100,node,2104664378,37.7605182,-122.3895859,post_box
3101,node,2104822887,37.7806063,-122.3961622,restaurant
3102,node,2104893833,37.7848868,-122.4193932,stripclub
3103,node,2104913089,37.7976129,-122.4056013,nightclub
3104,node,2106473327,37.8029233,-122.4142026,theatre
3105,node,2109397544,37.7607732,-122.4354918,bar
3106,node,2115123440,37.7808517,-122.456345,parking
3107,node,2115123442,37.7816856,-122.4587235,parking
3108,node,2115123443,37.7828127,-122.444817,parking
3109,node,2115123448,37.7834366,-122.4424092,parking
3110,node,2115123451,37.7839853,-122.4340969,parking
3111,node,2115315625,37.7808184,-122.4087201,restaurant
3112,node,2115332564,37.782532,-122.408065,nightclub
3113,node,2129923219,37.7395399,-122.4675025,cafe
3114,node,2130049328,37.760944,-122.419142,theatre
3115,node,2130160675,37.7470952,-122.4137576,cafe
3116,node,2130160677,37.747051,-122.410443,cafe
3117,node,2131700907,37.7589266,-122.41238,restaurant
3118,node,2131702647,37.7604101,-122.4146785,bar
3119,node,2131713351,37.7571569,-122.4147641,restaurant
3120,node,2131859543,37.7408551,-122.4654894,restaurant
3121,node,2133322298,37.790972,-122.4341258,bank
3122,node,2133892604,37.799314,-122.4223108,cafe
3123,node,2134441489,37.7842301,-122.40207,cafe
3124,node,2143171447,37.7820885,-122.4485288,cafe
3125,node,2144839391,37.7972459,-122.4055336,cafe
3126,node,2144839392,37.7972068,-122.4051977,cafe
3127,node,2147409252,37.7772852,-122.441468,cafe
3128,node,2147410231,37.7761722,-122.4453438,bank
3129,node,2148537238,37.7564805,-122.3927992,fuel
3130,node,2156202569,37.7676028,-122.4010415,parking
3131,node,2156202862,37.7671329,-122.399881,cafe
3132,node,2156330467,37.7680298,-122.3992358,vending_machine
3133,node,2156330481,37.7670248,-122.3995791,library
3134,node,2156330491,37.7673958,-122.4001961,bench
3135,node,2156330494,37.7674425,-122.4001237,bench
3136,node,2166014677,37.798041,-122.4040492,bar
3137,node,2166014679,37.7979793,-122.4045323,theatre
3138,node,2166014680,37.7977101,-122.4056497,nightclub
3139,node,2166014681,37.797945,-122.4049333,bar
3140,node,2166014723,37.7978182,-122.4059395,restaurant
3141,node,2166132663,37.7976971,-122.4026949,parking
3142,node,2166132822,37.7974582,-122.4034024,restaurant
3143,node,2166542085,37.7973091,-122.4042091,parking_entrance
3144,node,2166577097,37.7982229,-122.4015665,parking
3145,node,2166577123,37.7977377,-122.4010588,cafe
3146,node,2166654294,37.7983846,-122.4077505,restaurant
3147,node,2166654304,37.7979669,-122.4072145,restaurant
3148,node,2166654307,37.7985154,-122.4080783,restaurant
3149,node,2166654424,37.798214,-122.4074684,restaurant
3150,node,2166654428,37.7979399,-122.4074504,restaurant
3151,node,2166924256,37.7971784,-122.4117979,parking_entrance
3152,node,2167050166,37.7979434,-122.4220715,restaurant
3153,node,2167050225,37.798442,-122.4221706,cafe
3154,node,2167144975,37.7982701,-122.4224518,restaurant
3155,node,2167144978,37.7980813,-122.4220408,restaurant
3156,node,2167144979,37.7985445,-122.4221387,restaurant
3157,node,2167144980,37.7986234,-122.4221616,cafe
3158,node,2167198618,37.7971897,-122.421899,cafe
3159,node,2167447455,37.7970951,-122.4221642,bar
3160,node,2167447456,37.7977337,-122.4222724,restaurant
3161,node,2167562321,37.7965391,-122.4221243,cafe
3162,node,2167562335,37.796061,-122.422028,nightclub
3163,node,2167562336,37.7963702,-122.4220433,restaurant
3164,node,2167584999,37.79579,-122.421924,restaurant
3165,node,2167585003,37.7954995,-122.4218694,restaurant
3166,node,2167638519,37.782397,-122.4105122,theatre
3167,node,2167638531,37.7829565,-122.4106151,parking
3168,node,2179081977,37.719568,-122.3951797,shelter
3169,node,2179343987,37.769485,-122.4847624,toilets
3170,node,2187987262,37.7664253,-122.4290387,cafe
3171,node,2190697657,37.7652455,-122.4426642,post_box
3172,node,2190697658,37.7666863,-122.4385128,post_box
3173,node,2198042230,37.7632904,-122.4374007,post_box
3174,node,2198198539,37.7637176,-122.4216087,restaurant
3175,node,2219654739,37.798967,-122.397029,drinking_water
3176,node,2219695172,37.802477,-122.402126,fountain
3177,node,2219757249,37.802307,-122.406009,drinking_water
3178,node,2219970988,37.758569,-122.446763,drinking_water
3179,node,2219971021,37.758552,-122.446704,bench
3180,node,2220968768,37.790528,-122.4178769,pharmacy
3181,node,2220968786,37.7902253,-122.4220729,cafe
3182,node,2220968791,37.7902606,-122.4219112,bank
3183,node,2220968826,37.7861655,-122.4278759,parking
3184,node,2220968836,37.7863184,-122.4266201,parking
3185,node,2220968850,37.7866371,-122.4238586,parking
3186,node,2220968870,37.7907225,-122.4205738,atm
3187,node,2220968871,37.7908772,-122.420651,atm
3188,node,2232634291,37.7405439,-122.4656334,restaurant
3189,node,2232634293,37.7400347,-122.4664204,restaurant
3190,node,2232634333,37.7406542,-122.4662532,cafe
3191,node,2232657029,37.7400025,-122.4673321,bank
3192,node,2236830578,37.787172,-122.4273021,parking
3193,node,2240839528,37.7778951,-122.3925476,restaurant
3194,node,2240839533,37.7785808,-122.3933641,bar
3195,node,2240839538,37.7781979,-122.3938539,restaurant
3196,node,2240839544,37.7764346,-122.3916086,restaurant
3197,node,2240839550,37.7783835,-122.3919322,cafe
3198,node,2240839554,37.7784977,-122.3920778,pub
3199,node,2240839572,37.7786737,-122.3932518,restaurant
3200,node,2240839575,37.7785737,-122.3921766,fast_food
3201,node,2240839579,37.7794954,-122.3922179,restaurant
3202,node,2240839582,37.779152,-122.3921513,fast_food
3203,node,2240839584,37.7795923,-122.3915835,fast_food
3204,node,2240839587,37.7786615,-122.3927737,fast_food
3205,node,2240839590,37.7787077,-122.3932034,fast_food
3206,node,2240869164,37.7817322,-122.396134,restaurant
3207,node,2240869167,37.7783536,-122.3967988,restaurant
3208,node,2240869169,37.781031,-122.3964803,restaurant
3209,node,2240869172,37.7785664,-122.3971001,restaurant
3210,node,2240869178,37.7816336,-122.3960029,restaurant
3211,node,2240869181,37.7806466,-122.3964816,bar
3212,node,2240869184,37.7778936,-122.3910462,bar
3213,node,2240869187,37.7816876,-122.3960713,restaurant
3214,node,2248263719,37.7963119,-122.4075681,marketplace
3215,node,2248269727,37.7342366,-122.3905198,cafe
3216,node,2248271447,37.7166933,-122.441345,restaurant
3217,node,2248276924,37.7504408,-122.4201368,restaurant
3218,node,2248278382,37.7645128,-122.4194612,restaurant
3219,node,2248286001,37.7915977,-122.4037111,bar
3220,node,2248312524,37.7819235,-122.4538462,cafe
3221,node,2248348143,37.7823301,-122.4758677,bar
3222,node,2248374010,37.776403,-122.4257961,bar
3223,node,2249187304,37.7389207,-122.4686368,pharmacy
3224,node,2249187308,37.7382767,-122.4692441,bank
3225,node,2249187309,37.7382059,-122.4685568,bank
3226,node,2249187310,37.7391879,-122.468298,parking
3227,node,2249187351,37.7393676,-122.4671894,bank
3228,node,2249328695,37.7391984,-122.4679024,restaurant
3229,node,2249500518,37.7897507,-122.4051245,bicycle_parking
3230,node,2249504566,37.7904363,-122.4047224,pub
3231,node,2249505215,37.7900928,-122.4040639,pub
3232,node,2249505473,37.7898428,-122.4105884,pub
3233,node,2249856378,37.767243,-122.393699,cafe
3234,node,2250378561,37.8001651,-122.4073582,bar
3235,node,2251661742,37.7722601,-122.4232338,parking
3236,node,2253031247,37.7847139,-122.4125955,bar
3237,node,2253031329,37.8218617,-122.3686321,bicycle_parking
3238,node,2253307415,37.7826633,-122.4286148,social_facility
3239,node,2253307454,37.7829176,-122.4314752,bank
3240,node,2254572676,37.7798565,-122.4033589,fuel
3241,node,2255729182,37.7786504,-122.3982586,parking
3242,node,2257608431,37.738969,-122.4672118,parking
3243,node,2257670296,37.7368211,-122.4701802,training
3244,node,2257670300,37.7370622,-122.4697498,parking
3245,node,2259028667,37.7822396,-122.4172289,pub
3246,node,2269882470,37.7933095,-122.4144008,post_box
3247,node,2269883092,37.7959244,-122.415137,post_box
3248,node,2270148308,37.7632167,-122.3932505,bench
3249,node,2272820965,37.7392324,-122.4172623,bank
3250,node,2274244085,37.7703297,-122.4020296,parking
3251,node,2274262112,37.7660855,-122.4045158,fire_station
3252,node,2274346388,37.7715929,-122.4006259,police
3253,node,2274346430,37.7732198,-122.4032241,bar
3254,node,2274558991,37.7737404,-122.3994415,college
3255,node,2274560038,37.7756079,-122.3986323,Unlisted
3256,node,2274560062,37.7775039,-122.3997277,social_facility
3257,node,2274560082,37.7780274,-122.3990588,parking
3258,node,2282648990,37.7539822,-122.4885129,parking
3259,node,2282680194,37.7314015,-122.4493345,parking
3260,node,2286269652,37.7733569,-122.425248,bench
3261,node,2286269666,37.7823501,-122.4712399,restaurant
3262,node,2286269675,37.7823658,-122.4713306,library
3263,node,2287521548,37.7692181,-122.4522109,bar
3264,node,2287535863,37.7756308,-122.446947,pub
3265,node,2287594623,37.7714169,-122.4237137,restaurant
3266,node,2289187409,37.7709111,-122.4097764,music_rehearsal_place
3267,node,2289187484,37.7712985,-122.4094171,music_rehearsal_place
3268,node,2289187664,37.7718508,-122.4090378,studio
3269,node,2289187819,37.7722147,-122.4075924,restaurant
3270,node,2289187861,37.7723166,-122.4074609,restaurant
3271,node,2289187922,37.7724076,-122.4097383,social_facility
3272,node,2289187927,37.7724167,-122.4083229,parking
3273,node,2289187964,37.7724659,-122.4075311,parking
3274,node,2289188137,37.7732819,-122.4084362,fuel
3275,node,2294919267,37.7843894,-122.4030159,restaurant
3276,node,2294919268,37.7860568,-122.4013648,bar
3277,node,2296069181,37.7600844,-122.3882152,cafe
3278,node,2296464259,37.7857786,-122.4861099,post_box
3279,node,2296465913,37.7854564,-122.4881524,post_box
3280,node,2297033091,37.7695268,-122.4515202,fast_food
3281,node,2297033405,37.7700055,-122.4510536,library
3282,node,2297121848,37.7691533,-122.4511254,bar
3283,node,2297205772,37.758059,-122.3881584,restaurant
3284,node,2300024035,37.7936454,-122.4014547,cafe
3285,node,2300024327,37.7932688,-122.4013084,bank
3286,node,2303181414,37.7434046,-122.4086804,post_box
3287,node,2303181417,37.745648,-122.4104,post_box
3288,node,2304346638,37.7180919,-122.4743198,atm
3289,node,2304346668,37.7176569,-122.4738933,restaurant
3290,node,2304346687,37.7176908,-122.4739269,restaurant
3291,node,2304346688,37.7179072,-122.4741388,cafe
3292,node,2304390907,37.7174146,-122.4737683,parking
3293,node,2304705110,37.77591,-122.4033094,fast_food
3294,node,2305959353,37.7834592,-122.4120171,swingerclub
3295,node,2306148650,37.7449271,-122.4532357,place_of_worship
3296,node,2306305536,37.7393347,-122.4677426,restaurant
3297,node,2310115693,37.7937805,-122.3970182,cafe
3298,node,2310116024,37.7933648,-122.3970884,cafe
3299,node,2310116209,37.7933322,-122.3973554,restaurant
3300,node,2311956675,37.7606383,-122.5040438,restaurant
3301,node,2312254851,37.7832094,-122.4176567,parking
3302,node,2312263219,37.7585223,-122.4550499,parking
3303,node,2313886066,37.7776284,-122.395363,restaurant
3304,node,2316632645,37.7845625,-122.4176584,restaurant
3305,node,2317662705,37.7467604,-122.4193306,bar
3306,node,2318098410,37.7617848,-122.4349717,bank
3307,node,2318098414,37.7616858,-122.4355762,bank
3308,node,2318141837,37.7616229,-122.4344489,parking
3309,node,2318141840,37.7614816,-122.4352495,cafe
3310,node,2318141844,37.7610855,-122.4348805,restaurant
3311,node,2318141848,37.7617125,-122.4349406,restaurant
3312,node,2318141869,37.7620988,-122.4353087,restaurant
3313,node,2318141875,37.7621014,-122.4349779,cafe
3314,node,2318141892,37.761478,-122.4349181,restaurant
3315,node,2318141894,37.7616024,-122.4352611,bar
3316,node,2318141907,37.7624007,-122.4349982,bar
3317,node,2318141915,37.7612906,-122.4352312,bar
3318,node,2318141917,37.7617622,-122.4349454,pharmacy
3319,node,2318141925,37.7611577,-122.4348874,restaurant
3320,node,2318159226,37.7610101,-122.4346633,cafe
3321,node,2318749839,37.7607453,-122.4345713,bank
3322,node,2318796883,37.7607436,-122.4359987,bar
3323,node,2318821830,37.7599702,-122.4347736,bank
3324,node,2321299131,37.760434,-122.435149,restaurant
3325,node,2321299132,37.759956,-122.4351032,restaurant
3326,node,2321299136,37.7603515,-122.4348101,restaurant
3327,node,2321299142,37.7596972,-122.4347474,restaurant
3328,node,2321299154,37.7605272,-122.434827,restaurant
3329,node,2321299158,37.7599145,-122.4350992,restaurant
3330,node,2321299166,37.7607024,-122.4348025,atm
3331,node,2321299171,37.7601489,-122.4351217,restaurant
3332,node,2321299176,37.7604118,-122.4351469,restaurant
3333,node,2321299178,37.7594068,-122.4347196,restaurant
3334,node,2321302075,37.7607716,-122.4351823,fast_food
3335,node,2321324118,37.7601866,-122.4376464,place_of_worship
3336,node,2321383066,37.7609461,-122.4356406,clinic
3337,node,2321383079,37.7609305,-122.4358979,bar
3338,node,2321383084,37.7609248,-122.4359918,restaurant
3339,node,2321383085,37.7607565,-122.4357775,restaurant
3340,node,2321383087,37.7610963,-122.4356188,parking
3341,node,2321383088,37.7607613,-122.4356957,pharmacy
3342,node,2328579239,37.7996575,-122.4388599,restaurant
3343,node,2328928015,37.7994294,-122.4406822,restaurant
3344,node,2330907328,37.7641395,-122.4325631,restaurant
3345,node,2334922788,37.793011,-122.402972,restaurant
3346,node,2334923179,37.793022,-122.400188,restaurant
3347,node,2336730289,37.791566,-122.40379,restaurant
3348,node,2336730548,37.791264,-122.403713,restaurant
3349,node,2337269220,37.7688304,-122.3895882,drinking_water
3350,node,2337306756,37.736021,-122.428416,post_box
3351,node,2337325767,37.768476,-122.39251,bench
3352,node,2337331533,37.768474,-122.392439,bench
3353,node,2337331653,37.768481,-122.39237,bench
3354,node,2337337341,37.7682934,-122.3925166,waste_basket
3355,node,2337339018,37.764692,-122.3937165,parking
3356,node,2337339099,37.765623,-122.3941671,parking
3357,node,2337339925,37.7663307,-122.3956579,parking
3358,node,2337351738,37.767628,-122.392786,bicycle_parking
3359,node,2337366294,37.7732475,-122.4205751,parking
3360,node,2337366752,37.7730617,-122.4198855,parking
3361,node,2337474422,37.7647024,-122.4217174,restaurant
3362,node,2337494787,37.767634,-122.392714,bicycle_parking
3363,node,2337589117,37.767644,-122.392643,bicycle_parking
3364,node,2337590135,37.767643,-122.39257,bicycle_parking
3365,node,2337592332,37.767649,-122.392501,bicycle_parking
3366,node,2337592857,37.767655,-122.392433,bicycle_parking
3367,node,2337594485,37.767655,-122.392351,bicycle_parking
3368,node,2337594980,37.767659,-122.392283,bicycle_parking
3369,node,2337596266,37.767669,-122.392208,bicycle_parking
3370,node,2337598707,37.767672,-122.392134,bicycle_parking
3371,node,2337599228,37.767677,-122.392062,bicycle_parking
3372,node,2337600231,37.768369,-122.392621,bicycle_parking
3373,node,2337604163,37.7636932,-122.4167681,restaurant
3374,node,2337609739,37.7636701,-122.4172094,fuel
3375,node,2337609749,37.7650625,-122.4173118,fuel
3376,node,2337695234,37.7677534,-122.3925109,bench
3377,node,2337695235,37.7677588,-122.3924409,bench
3378,node,2337695236,37.7677659,-122.3923641,bench
3379,node,2337695237,37.7677721,-122.392223,bench
3380,node,2337695238,37.7677775,-122.3920784,bench
3381,node,2337695239,37.7677846,-122.3920016,bench
3382,node,2337695240,37.7677873,-122.3919328,bench
3383,node,2337695241,37.7677927,-122.3918593,bench
3384,node,2337695242,37.7677686,-122.3922941,bench
3385,node,2337695243,37.7677775,-122.3921507,bench
3386,node,2337695244,37.7678034,-122.3916606,bench
3387,node,2337695245,37.7678096,-122.3915917,bench
3388,node,2337695246,37.7678186,-122.3914449,bench
3389,node,2337695247,37.7678248,-122.3913737,bench
3390,node,2337695248,37.7678293,-122.3913015,bench
3391,node,2337695249,37.7678329,-122.3912292,bench
3392,node,2337695250,37.7678382,-122.3911535,bench
3393,node,2337695251,37.7685925,-122.3912315,bench
3394,node,2337695252,37.7685854,-122.3913026,bench
3395,node,2337695253,37.7685792,-122.3913704,bench
3396,node,2337695254,37.7685863,-122.3915093,bench
3397,node,2337695255,37.7685613,-122.3916877,bench
3398,node,2337695256,37.7685211,-122.3917498,bench
3399,node,2337695257,37.7685104,-122.3918876,bench
3400,node,2337695258,37.7684899,-122.392302,bench
3401,node,2337695259,37.7684756,-122.3922772,bench
3402,node,2337695260,37.7684943,-122.3921744,bench
3403,node,2337741914,37.7757691,-122.4088971,bar
3404,node,2337744803,37.78787,-122.433799,waste_basket
3405,node,2337776511,37.796273,-122.421763,shelter
3406,node,2337784209,37.795041,-122.421868,bicycle_parking
3407,node,2337805984,37.7728093,-122.4044539,parking
3408,node,2337806017,37.7731709,-122.4059819,parking
3409,node,2338219761,37.746687,-122.413393,restaurant
3410,node,2338222626,37.748191,-122.408466,fuel
3411,node,2338226229,37.748693,-122.406387,fuel
3412,node,2338519352,37.7679911,-122.392759,cafe
3413,node,2338523336,37.768578,-122.393376,waste_basket
3414,node,2338524067,37.7686109,-122.3933241,recycling
3415,node,2338524681,37.768374,-122.394213,bicycle_parking
3416,node,2338760557,37.7690726,-122.3903171,fast_food
3417,node,2338783975,37.79067,-122.403836,cafe
3418,node,2338784343,37.794798,-122.4047041,restaurant
3419,node,2338784403,37.797568,-122.410481,cafe
3420,node,2338784539,37.7958593,-122.4236981,restaurant
3421,node,2338785909,37.7997627,-122.4380264,restaurant
3422,node,2338830238,37.7986206,-122.443761,vending_machine
3423,node,2338830921,37.7988645,-122.4423912,restaurant
3424,node,2338836801,37.7748604,-122.4379581,fast_food
3425,node,2338836841,37.775082,-122.4379846,cafe
3426,node,2338837136,37.764227,-122.430682,restaurant
3427,node,2338837662,37.764871,-122.426106,social_facility
3428,node,2338837948,37.75642,-122.419137,restaurant
3429,node,2338839384,37.7456231,-122.4132799,school
3430,node,2338867725,37.7387737,-122.4159993,library
3431,node,2338887013,37.8084503,-122.4160055,restaurant
3432,node,2338888435,37.8084143,-122.4160028,restaurant
3433,node,2339601284,37.800321,-122.441971,cinema
3434,node,2339603601,37.80038,-122.440888,cafe
3435,node,2339778194,37.806876,-122.447102,clock
3436,node,2339880614,37.7638656,-122.4382408,parking
3437,node,2340004152,37.8005024,-122.4396223,bank
3438,node,2340005269,37.800782,-122.437928,restaurant
3439,node,2340005276,37.8004419,-122.4377103,restaurant
3440,node,2340006084,37.8000152,-122.4376243,restaurant
3441,node,2340006882,37.8005595,-122.4373837,fast_food
3442,node,2340007153,37.8006714,-122.4364807,restaurant
3443,node,2340007195,37.8005116,-122.4363461,restaurant
3444,node,2340007197,37.8006438,-122.4367038,restaurant
3445,node,2340008551,37.8000891,-122.4362346,dentist
3446,node,2340008725,37.7999863,-122.4362359,prep_school
3447,node,2340008822,37.8002057,-122.4359945,restaurant
3448,node,2340019960,37.79842,-122.435945,pub
3449,node,2340020986,37.798382,-122.435939,pharmacy
3450,node,2340057079,37.7751393,-122.4526377,place_of_worship
3451,node,2340057643,37.7991837,-122.442448,fuel
3452,node,2340057654,37.7994445,-122.4432436,parking
3453,node,2340083046,37.800212,-122.437972,restaurant
3454,node,2340083268,37.8002385,-122.4376693,restaurant
3455,node,2340083601,37.800047,-122.437922,restaurant
3456,node,2340730649,37.752584,-122.411665,arts_centre
3457,node,2340735754,37.752742,-122.408375,restaurant
3458,node,2340867122,37.782479,-122.4065281,coworking_space
3459,node,2340884147,37.8006331,-122.4367897,restaurant
3460,node,2340886392,37.80239,-122.425253,restaurant
3461,node,2340887349,37.802115,-122.425025,cafe
3462,node,2340978814,37.808097,-122.418094,restaurant
3463,node,2340996333,37.807808,-122.417843,fast_food
3464,node,2340999159,37.807721,-122.418713,ice_cream
3465,node,2341054068,37.7948774,-122.4217274,atm
3466,node,2341057452,37.7953077,-122.4215331,parking
3467,node,2341070273,37.809124,-122.415159,ferry_terminal
3468,node,2341136282,37.8098669,-122.410206,restaurant
3469,node,2341263219,37.805359,-122.422182,cafe
3470,node,2341263252,37.805207,-122.423161,restaurant
3471,node,2341485060,37.757862,-122.38928,restaurant
3472,node,2341485061,37.7580168,-122.3889042,restaurant
3473,node,2341485062,37.7606452,-122.3881231,restaurant
3474,node,2341485063,37.7591976,-122.3878586,restaurant
3475,node,2342299361,37.767017,-122.3940123,cafe
3476,node,2342299368,37.7681571,-122.3929293,conference_centre
3477,node,2343615613,37.7846208,-122.409519,bar
3478,node,2344512762,37.7243372,-122.4506958,bicycle_parking
3479,node,2344888660,37.779401,-122.4043041,fire_station
3480,node,2351399575,37.7807322,-122.4261082,parking
3481,node,2351681747,37.705505,-122.4692,drinking_water
3482,node,2351681766,37.7124288,-122.4894197,drinking_water
3483,node,2351681787,37.763374,-122.45893,drinking_water
3484,node,2351681790,37.7669626,-122.468359,drinking_water
3485,node,2351681798,37.76861,-122.470894,drinking_water
3486,node,2351681801,37.768864,-122.38946,drinking_water
3487,node,2351681804,37.7705862,-122.4684,drinking_water
3488,node,2351681806,37.779827,-122.5115514,drinking_water
3489,node,2351681809,37.787384,-122.435905,drinking_water
3490,node,2351681811,37.789894,-122.393234,drinking_water
3491,node,2351681814,37.79055,-122.46031,drinking_water
3492,node,2351681817,37.795963,-122.39379,drinking_water
3493,node,2351681825,37.8056837,-122.4482374,drinking_water
3494,node,2351681828,37.80556,-122.449135,drinking_water
3495,node,2351681831,37.8064678,-122.4345354,toilets
3496,node,2351681836,37.8082485,-122.4707394,drinking_water
